UserId,Id,Name,Rating,User_Rating
2801,46842.0,Samurai (Martial Arts Series),0.0,1.93
2801,46843.0,Kendo (Martial Arts),3.0,2.87
2801,46846.0,The Stylus Phantasticus and Free Keyboard Music of the North German Baroque,0.0,4.18
2801,46847.0,God's New Man: The Election of Benedict XVI and the Legacy of John Paul II,3.5,1.02
2801,46848.0,The Trouble with Tom: The Strange Afterlife and Times of Thomas Paine,3.82,1.46
2801,46850.0,The Public Face Of Wilkie Collins: The Collected Letters,5.0,1.71
2801,46851.0,The Final Countdown (Cyberkids 3),1.0,3.86
2801,46853.0,So Shall the Crow Fly,0.0,4.67
2802,46855.0,The Art of Faery: An Inspirational Collection of Art for Faery Lovers,4.37,1.62
2802,46856.0,The Ancient Art of Faery Magick,3.65,3.26
2802,46857.0,The World of Faery: An Inspirational Collection of Art for Faery Lovers,4.33,1.43
2802,46858.0,Faery Wicca Book Two: Shamanic Practices of the Cunning Arts,3.48,2.45
2802,46859.0,Parting the Veil: The Art of Nene Thomas,4.55,4.74
2802,46861.0,Welcome to France (Countries of the World),0.0,2.53
2802,46862.0,Kung Fu (Martial Arts),0.0,2.53
2802,46864.0,Embraced by the Spirit,0.0,4.81
2802,46865.0,Administration For Development In Nigeria: Introduction And Readings,0.0,2.09
2802,46867.0,Swords of Quentaris,3.55,2.54
2803,46868.0,Welcome to Canada,0.0,3.92
2803,46873.0,Rose and the Beast: Fairy Tales Retold,3.77,2.83
2803,46875.0,The Tram Book,0.0,2.14
2803,46876.0,Welcome to India,0.0,4.68
2803,46878.0,Welcome to Egypt (Countries of the World),0.0,4.2
2803,46879.0,Prescience Rendezvous,0.0,4.51
2803,46880.0,Welcome to Italy (Countries of the World),0.0,1.43
2803,46881.0,Welcome to the United Kingdom (Countries of the World),0.0,3.04
2803,46882.0,Welcome to Indonesia (Countries of the World),0.0,3.05
2803,46883.0,Mixed Blessings: John Paul II and the Church of the Eighties,4.0,3.11
2804,46887.0,Welcome to Israel,0.0,3.2
2804,46888.0,Judo (Martial Arts),1.0,2.62
2804,46890.0,Ex Libris: Confessions of a Common Reader,4.14,2.6
2804,46891.0,Ex libris,3.26,4.48
2804,46892.0,Ex Libris: Ralph Gibson Photographs,4.16,2.46
2804,46895.0,Ex-Libris Eroticis: Monika,3.0,1.96
2804,46897.0,Fitzgerald's The Great Gatsby,3.92,3.53
2804,46898.0,Greyfriars Bobby,4.07,4.07
2804,46899.0,Greyfriars Bobby: The Real Story at Last,3.98,3.07
2804,46901.0,The Tale of Greyfriars Bobby,3.69,4.2
2805,46904.0,The Ghost of Greyfriar's Bobby,4.07,4.6
2805,46907.0,フルーツバスケット 3,4.38,4.17
2805,46909.0,フルーツバスケット 2,4.35,2.08
2805,46910.0,フルーツバスケット 4,4.4,4.12
2805,46912.0,フルーツバスケット 1,4.24,1.27
2805,46914.0,フルーツバスケット 7,4.41,2.93
2805,46916.0,California Desert Miracle: The Fight for Desert Parks and Wilderness,4.25,1.44
2805,46917.0,Rabbit Redux (Rabbit Angstrom #2),3.8,3.35
2805,46919.0,After the Rice,2.88,2.35
2805,46920.0,Love Forever After,4.14,1.63
2806,46921.0,Cajun Night After Christmas,4.48,3.36
2806,46923.0,Classic After Dinner Sports Tales,3.0,2.99
2806,46924.0,After the Pain,0.0,3.15
2806,46925.0,After the Night,0.0,4.96
2806,46926.0,Still Me,4.09,2.28
2806,46927.0,Care Packages: Letters to Christopher Reeve from Strangers and Other Friends,3.91,3.04
2806,46928.0,Christopher Reeve,3.5,3.87
2806,46929.0,Superhero: A Biography of Christopher Reeve,3.38,3.8
2806,46930.0,Christopher Reeve: Triumph Over Tragedy,3.8,1.49
2806,46931.0,Christopher Reeve: Hollywood's Man of Courage,3.0,2.53
2807,46934.0,Nothing Is Impossible: Reflections on a New Life,3.96,4.98
2807,46935.0,Thomas Demand,4.0,2.34
2807,46937.0,The Magic Bean Tree: A Legend from Argentina,3.67,4.14
2807,46938.0,Jack and the Bean Tree,3.72,2.34
2807,46939.0,Waiting Period,3.26,2.14
2807,46941.0,The Demon,3.64,4.52
2807,46944.0,The Willow Tree,3.94,4.7
2807,46945.0,Requiem for a Dream,4.11,1.64
2807,46946.0,Understanding Hubert Selby Jr.,3.82,1.03
2807,46947.0,Redemption: The Life of Henry Roth,4.2,1.1
2808,46948.0,Requiem for Harlem,4.17,4.76
2808,46949.0,From Bondage,4.1,2.11
2808,46950.0,Call It Sleep,3.83,3.79
2808,46951.0,A Star Shines Over Mt. Morris,3.84,4.38
2808,46953.0,"A Diving Rock on the Hudson (Mercy of a Rude Stream, #2)",4.13,1.13
2808,46954.0,A Diving Rock on the Hudson,4.13,3.88
2808,46955.0,Girls Who Wore Black: Women Writing the Beat Generation,3.69,4.07
2808,46956.0,The Broken Estate: Essays on Literature and Belief,4.08,3.15
2808,46957.0,The Book Against God,3.12,2.83
2808,46958.0,The Irresponsible Self: On Laughter and the Novel,4.12,4.66
2809,46959.0,Simplified Design of Wood Structures,5.0,1.71
2809,46960.0,James Krenov Worker In Wood,4.45,1.85
2809,46961.0,"The Columbia Reader on Lesbians and Gay Men in Media, Society, and Politics",3.93,2.74
2809,46962.0,The Prophets of Israel,3.48,2.85
2809,46963.0,Making & Mastering Wood Planes: Revised Edition,4.07,1.16
2809,46964.0,The Anxiety of Everyday Objects,3.11,1.48
2809,46965.0,Jack Kerouac Is Pregnant,3.77,4.42
2809,46966.0,History Lesson for Girls,3.21,3.98
2809,46967.0,Realist Vision,3.83,1.24
2809,46969.0,Maggie Cassidy,3.62,4.85
2810,46970.0,"Selected Letters, 1957-1969",4.16,2.87
2810,46971.0,Windblown World: The Journals of Jack Kerouac 1947-1954,4.15,4.43
2810,46972.0,Poets on the Peaks,4.19,1.83
2810,46973.0,The Seducer's Diary,3.66,3.47
2810,46974.0,Diary of a Seducer,3.66,1.82
2810,46977.0,"Razor's Edge (Sholan Alliance, #4)",4.08,1.05
2810,46978.0,"Razor's Edge (Dreamland, #3)",4.04,1.86
2810,46979.0,Living on the Razor's Edge: Solution Oriented Brief Family Therapy with Self Harming Adolescents,4.0,4.18
2810,46980.0,Les Fleurs Du Mal,4.26,4.39
2810,46981.0,Baudelaire: Les Fleurs Du Mal,4.47,3.19
2811,46982.0,Selected Poems from Les Fleurs du mal: A Bilingual Edition,4.12,3.4
2811,46983.0,Les Fleurs du Mal,4.26,2.98
2811,46986.0,Queen of the Oddballs: And Other True Stories from a Life Unaccording to Plan,3.64,2.34
2811,46987.0,The Hearing Trumpet,4.06,1.93
2811,46988.0,Tim Burton: An Unauthorized Biography of the Filmmaker,3.39,1.44
2811,46989.0,Dictionary of Word Roots and Combining Forms,4.28,2.46
2811,46991.0,Root Cellaring: Natural Cold Storage of Fruits & Vegetables,4.1,2.66
2811,46992.0,"Without Roots: Europe, Relativism, Christianity, Islam",3.96,1.77
2811,46993.0,Roots of Wisdom,4.19,1.81
2811,46995.0,Social Theory: Roots and Branches: Readings,3.92,3.91
2812,46996.0,The Childhood Roots of Adult Happiness: Five Steps to Help Kids Create and Sustain Lifelong Joy,3.97,3.11
2812,46997.0,Contemporary Sociological Theory and Its Classical Roots: The Basics,3.89,4.42
2812,47000.0,L'alchimiste,3.87,3.71
2812,47002.0,Losses and Gains: Reflections on a Life with a Foreword by Paolo Coelho,3.46,3.41
2812,47003.0,Veronika beschließt zu sterben,3.71,1.84
2812,47008.0,Moisson mortelle,3.88,4.16
2812,47016.0,Shakespeare’s King Lear,3.91,2.91
2812,47017.0,King Lear (No Fear Shakespeare),3.91,4.53
2812,47019.0,The Tragedy of King Lear,3.91,1.75
2812,47020.0,Macbeth (Graphic Shakespeare),3.97,1.64
2813,47021.0,The Taming of the Shrew,3.8,1.45
2813,47026.0,The Taming of the Shrew (Cliffs Notes),3.67,4.2
2813,47028.0,The Taming of the Shrew (No Fear Shakespeare),3.8,3.9
2813,47029.0,The Taming of the Shrew (SparkNotes Literature Guide),3.0,3.87
2813,47040.0,"Henry IV, Parts One and Two (No Fear Shakespeare)",3.84,2.14
2813,47041.0,Henry IV of Germany 1056 1106,4.0,2.89
2813,47042.0,Much Ado About Nothing (SparkNotes Literature Guide),4.27,2.68
2813,47050.0,Vengeances Mortelles: 12 Nouvelles Inédites Par Les Maîtres Du Suspense Américain,3.67,4.29
2813,47051.0,"Répétition Mortelle (Buffy the Vampire Slayer: Season 1, #2)",3.79,3.45
2813,47057.0,Nathaniel Hawthorne's Tales,4.07,2.56
2814,47058.0,"A Wonder Book, and Tanglewood Tales (The Centenary Edition of the Works of Nathaniel Hawthorne, V. 7. Writings for Children, 2)",4.0,4.47
2814,47059.0,The Marble Faun,3.49,2.33
2814,47060.0,"The Snow-Image and Other Twice-Told Tales by Nathaniel Hawthorne, Fiction, Classics, Historical",3.82,3.51
2814,47061.0,Twice-Told Tales,3.9,4.04
2814,47062.0,Nathaniel Hawthorne: A Biography,2.8,1.92
2814,47063.0,The Celestial Railroad and Other Stories,3.86,1.17
2814,47064.0,Saddest Place on Earth,4.26,1.22
2814,47065.0,The Magic Bottle: A Blab! Storybook,4.09,4.33
2814,47067.0,Skin Game,3.76,2.37
2814,47068.0,"Skin Game (Dark Angel, #2)",3.58,3.81
2815,47069.0,"The All-American Skin Game, or Decoy of Race: The Long and the Short of It, 1990-1994",3.62,1.36
2815,47070.0,The Skin Game,4.25,1.22
2815,47071.0,The All-American Skin Game,3.62,1.29
2815,47075.0,The Hitchhiker's Guide to the Kingdom,3.14,3.87
2815,47076.0,The Girls,3.79,4.85
2815,47078.0,The Melancholy of Anatomy,3.93,3.72
2815,47079.0,Half Life,3.25,2.59
2815,47081.0,The Old Woman and the Wave,4.35,2.76
2815,47082.0,The Chicken-Chasing Queen of Lamar County,4.17,1.57
2815,47083.0,Willy's Silly Grandma,4.08,4.89
2816,47084.0,Do You Know Me,3.75,4.7
2816,47085.0,St. Lucy's Home for Girls Raised by Wolves,3.78,4.22
2816,47086.0,Cooperation Without Trust?,3.33,1.18
2816,47087.0,Trust and Distrust in Organizations: Dilemmas and Approaches,4.0,2.76
2816,47088.0,Precious Fire: Maud Russell and the Chinese Revolution,5.0,3.3
2816,47089.0,Trust in Society,4.33,3.34
2816,47090.0,The Squirrel Mother,2.89,3.15
2816,47091.0,"Scheherazade: Comics About Love, Treachery, Mothers, and Monsters",3.06,3.67
2816,47093.0,Hey Kidz! Buy This Book: A Radical Primer on Corporate and Governmental Propaganda and Artistic Activism for Short People,4.09,2.67
2816,47094.0,Picnics,5.0,2.24
2817,47095.0,Pretty Things: The Last Generation of American Burlesque Queens,4.29,1.12
2817,47096.0,Courtesans and Fishcakes: The Consuming Passions of Classical Athens,3.92,1.79
2817,47099.0,"Cryptozoology A to Z: The Encyclopedia of Loch Monsters, Sasquatch, Chupacabras & Other Authentic Mysteries of Nature",4.01,4.54
2817,47100.0,Cryptozoology: Science & Speculation,3.78,2.31
2817,47101.0,Cryptozoology: Out of Time Place Scale,4.33,1.07
2817,47103.0,The Historical Bigfoot,4.29,4.33
2817,47104.0,Encyclopedia of Cryptozoology: A Global Guide to Hidden Animals and Their Pursuers,4.18,4.57
2817,47105.0,Tom Slick: True Life Encounters in Cryptozoology,3.89,3.0
2817,47106.0,A Dictionary of Cryptozoology,4.0,3.76
2817,47108.0,Cryptozoology and the Investigation of Lesser-Known Mystery Animals,4.14,2.77
2818,47109.0,The Handmaid and the Carpenter,3.24,3.76
2818,47110.0,Handmaid of Desire,3.24,3.34
2818,47111.0,Handmaids of the Lord: Contemporary Descriptions of Feminine Asceticism in the First Six Christian Centuries,3.5,3.98
2818,47113.0,Lectures d'une oeuvre: The Handmaid's tale de Margaret Atwood,5.0,4.26
2818,47115.0,1492,3.42,1.63
2818,47121.0,Barrio-Logos: Space and Place in Urban Chicano Literature and Culture,3.75,4.7
2818,47122.0,Lady Oracle,3.68,3.64
2818,47126.0,Good Bones and Simple Murders,3.91,4.04
2818,47127.0,"Writing with Intent: Essays, Reviews, Personal Prose: 1983-2005",4.07,1.77
2818,47128.0,Introduction to Chemical Principles: A Laboratory Approach,0.0,4.08
2819,47129.0,Change Your Life and Everyone In It,4.06,3.14
2819,47135.0,De Homero (Bibliotheca scriptorum Graecorum et Romanorum Teubneriana),0.0,2.2
2819,47144.0,Ilíada,3.86,3.06
2819,47151.0,"Myths and Folk Tales of the Russians, Western Slavs, and Magyars",3.86,1.28
2819,47153.0,Magyar,2.0,2.18
2819,47154.0,"The Magyar Venus (Lara McClintoch Archeological Mystery, #8)",3.74,1.18
2819,47157.0,"Women, Sport and Physical Activity: Challenges and Triumphs",0.0,3.7
2819,47160.0,"The Norton Anthology of American Literature, Shorter Version",4.09,3.94
2819,47162.0,"The Norton Anthology of Western Literature, Volume 1",3.94,3.14
2819,47163.0,"The Norton Anthology of English Literature, Volume 2: The Romantic Period through the Twentieth Century",4.23,4.25
2820,47164.0,"The Norton Anthology of English Literature, Volume 1: The Middle Ages through the Restoration & the Eighteenth Century",4.22,4.36
2820,47165.0,The Norton Anthology of American Literature: Volumes A & B,4.19,1.2
2820,47166.0,The Norton Anthology of African American Literature,4.39,2.83
2820,47167.0,Norton Anthology of Western Music,4.08,1.41
2820,47168.0,"The Norton Anthology of English Literature, Vol. D: The Romantic Period",4.1,4.11
2820,47170.0,The Norton Anthology of World Masterpieces,4.1,1.37
2820,47173.0,The Norton Anthology of Theory and Criticism,4.14,4.81
2820,47174.0,"The Norton Anthology of English Literature, Vols A-C: The Middle Ages Through the Restoration and the Eighteenth Century",4.22,2.95
2820,47176.0,The Norton Anthology of Poetry,4.31,2.49
2820,47177.0,"The Norton Anthology of Poetry, Shorter Fifth Edition",4.2,2.42
2821,47179.0,Kaddish,4.12,1.87
2821,47181.0,The Mystery of the Kaddish: Its Profound Influence on Judaism,3.1,1.96
2821,47182.0,"Saying Kaddish: How to Comfort the Dying, Bury the Dead, and Mourn as a Jew",4.2,2.02
2821,47183.0,Living a Year of Kaddish: A Memoir,3.77,2.8
2821,47184.0,Kaddish for an Unborn Child,3.81,1.72
2821,47185.0,Kaddish for a Child Not Born,3.81,1.4
2821,47186.0,Who Will Say Kaddish?: A Search for Jewish Identity in Contemporary Poland,4.0,3.36
2821,47187.0,Grief in Our Seasons: A Mourner's Kaddish Companion,4.29,1.95
2821,47188.0,A Graphical Approach to Precalculus,0.0,3.29
2821,47189.0,College Algebra,3.03,1.38
2822,47190.0,Success For The Second In Command: Leading From the Second Chariot,3.53,3.11
2822,47192.0,Bruce Hornsby -- Anthology: Piano/Vocal/Chords,0.0,2.03
2822,47195.0,Introductory Algebra,3.0,3.93
2822,47196.0,Bruce Hornsby Collection: Piano/Vocal/Chords,0.0,4.61
2822,47197.0,Far Horizons: All New Tales from the Greatest Worlds of Science Fiction,3.77,1.58
2822,47198.0,"Angel of the Outback (Land of the Far Horizon, #2)",3.28,2.99
2822,47200.0,"Voyage of the Exiles (Land of the Far Horizon, #1)",3.43,1.96
2822,47201.0,Explorers: SF Adventures to Far Horizons,4.16,1.45
2822,47202.0,"The Emerald Flame (Land of the Far Horizon, #3)",3.74,1.19
2822,47204.0,Far Horizons,3.18,1.81
2823,47207.0,"Raffles: The Amateur Cracksman (A.J. Raffles, The Gentleman Thief #1)",3.61,3.45
2823,47208.0,Raffles: Further Adventures of the Amateur Cracksman,3.77,2.6
2823,47211.0,"Raffles, the Amateur Cracksman",3.61,1.41
2823,47212.0,"Storm Front (The Dresden Files, #1)",4.01,4.84
2823,47213.0,Storm Front: Recon Force,3.0,4.02
2823,47215.0,Billy Joel - Storm Front,3.5,4.55
2823,47216.0,"Storm Front (Super Bolan, #73)",3.43,3.1
2823,47219.0,"Storm Front (Delta Stevens, #4)",4.26,1.24
2823,47221.0,Beyond Good and Evil: The Eternal Split-Second Sound-Light Being,4.5,2.42
2823,47223.0,Send the Light: Lottie Moon's Letters and Other Writings,4.33,1.26
2824,47226.0,Ingo Maurer: Light: Reaching for the Moon,3.0,4.13
2824,47227.0,An Introduction to the History of Psychology,3.77,1.3
2824,47228.0,History of Psychology,3.66,3.94
2824,47231.0,A History of Modern Psychology,3.86,3.23
2824,47232.0,"A History of Psychology: Globalization, Ideas, and Applications",4.0,3.52
2824,47233.0,Evolving Perspectives on the History of Psychology,3.86,3.07
2824,47234.0,History Psychology Letters 2e,3.78,1.34
2824,47235.0,An Intellectual History of Psychology,3.75,3.91
2824,47237.0,A Brief History of Psychology,3.28,4.66
2824,47239.0,Facts 101 Texbook Key Facts: An Introduction to the History of Psychology (4ed) Study Guide,3.0,1.39
2825,47240.0,Basic Writings in the History of Psychology,3.62,3.0
2825,47241.0,"Tinker (Elfhome, #1)",4.07,4.3
2825,47242.0,The History of Psychology: Fundamental Questions,3.75,3.61
2825,47243.0,Fishes of Hawaii: A Handbook of the Marine Fishes of Hawaii and the Central Pacific Ocean,0.0,2.24
2825,47246.0,A Brief History of Modern Psychology,3.63,3.32
2825,47248.0,Readings in the History and Systems of Psychology,4.0,4.88
2825,47249.0,Connections in the History and Systems of Psychology,3.58,1.66
2825,47250.0,A History of Psychology,3.29,4.69
2825,47254.0,HIV and AIDS in Africa: Beyond Epidemiology,4.14,3.94
2825,47255.0,Anac's Core Curriculum for HIV/AIDS Nursing,4.0,1.15
2826,47256.0,The AmFAR AIDS Handbook: The Complete Guide to Understanding HIV and AIDS,4.0,1.47
2826,47257.0,The No-Nonsense Guide to HIV/AIDS,3.0,3.09
2826,47258.0,Living Well with HIV  AIDS,5.0,3.04
2826,47259.0,"Women, Families and HIV/AIDS: A Sociological Perspective on the Epidemic in America",3.0,2.58
2826,47261.0,African American Women and HIV/AIDS: Critical Responses,5.0,2.29
2826,47262.0,Social Workers Speak Out on the HIV/AIDS Crisis: Voices from and to African-American Communities,0.0,1.1
2826,47264.0,American Red Cross African American Hivaids Instructor's Manual: Fundamentals.,0.0,1.53
2826,47272.0,"Die Darstellung Der Napoleonischen Kriege In ""Krieg Und Frieden"" Von Lew Tolstoj Und ""Vor Dem Sturm"" Von Theodor Fontane",0.0,1.41
2826,47277.0,Narrative And Anti Narrative Structures In Lev Tolstoj's Early Works,5.0,2.92
2826,47279.0,"Das Lächeln Der Schönen Helena: Nonverbales Verhalten In Tolstojs Roman ""Krieg Und Frieden""",0.0,1.09
2827,47280.0,"Krieg Und Roman: Untersuchungen Zu Stendhal, Hugo, Tolstoj, Zola Und Simon",0.0,2.95
2827,47282.0,A Guide for Using Number the Stars in the Classroom,4.33,2.67
2827,47283.0,"The Power of Birthdays, Stars & Numbers: The Complete Personology Reference Guide",4.16,3.01
2827,47286.0,Literature Guide: Number the Stars (Grades 4-8),4.67,3.07
2827,47287.0,Quien Cuenta Las Estrellas,4.15,3.22
2827,47295.0,Il genio e l'alienista: La strana visita di Lombroso a Tolstoj,0.0,3.49
2827,47299.0,The Last Seven Months Of Anne Frank - The Stories of Six Women Who Knew Anne Frank,4.34,2.51
2827,47300.0,A Guide for Using Anne Frank: The Diary of a Young Girl in the Classroom,3.75,1.99
2827,47301.0,Zlata's Diary: A Child's Life in Wartime Sarajevo,3.74,3.87
2827,47304.0,The Freedom Writers Diary,4.11,2.65
2828,47305.0,"The Last Empress (Empress Orchid, #2)",3.81,1.18
2828,47307.0,Dragon of Heaven: The Memoirs of the Last Empress of China,4.32,2.11
2828,47308.0,Dragon Lady: The Life and Legend of the Last Empress of China,3.8,2.58
2828,47309.0,"The Empress of the Last Days (Astraea, #3)",3.73,1.48
2828,47311.0,The Heart Of A Dog,4.1,3.34
2828,47312.0,The White Guard,4.04,2.83
2828,47313.0,Dragon Ladies: Asian American Feminists Breathe Fire,3.95,1.3
2828,47314.0,Six Plays (World Classics),4.35,3.15
2828,47315.0,"Revenge of the Dragon Lady (Dragon Slayers' Academy, #2)",3.91,4.87
2828,47316.0,The Orthodox Church,4.0,2.96
2829,47318.0,Lockheed U-2 Dragon Lady - WarbirdTech Volume 16,4.0,2.54
2829,47319.0,Flight & Bliss,3.87,1.58
2829,47320.0,April and the Dragon Lady,3.49,1.31
2829,47321.0,Black Snow,3.77,4.66
2829,47322.0,Last Flight of the Dragon Lady,3.83,1.45
2829,47323.0,The Fatal Eggs,3.78,2.88
2829,47324.0,The Master And The Devil: A Study Of Mikhail Bulgakov,4.67,3.71
2829,47325.0,Is Comrade Bulgakov Dead?: Mikhail Bulgakov At The Moscow Art Theatre,4.6,1.36
2829,47326.0,Bi Any Other Name: Bisexual People Speak Out,3.88,4.28
2829,47328.0,Dragon Lady: The History of the U-2 Spyplane,3.67,1.55
2830,47329.0,The Dragon's Lady,3.0,2.98
2830,47333.0,Me And U 2: My Affair With Dragon Lady,2.0,4.49
2830,47334.0,Recce Tech: The Phantom And The Dragon Lady,4.0,4.05
2830,47339.0,As it Is: The Open Secret of Spiritual Awakening,4.26,3.18
2830,47340.0,Invitation of Awaken: Embracing Our Natural State of Presence,4.53,1.08
2830,47342.0,The Open Secret,3.92,3.3
2830,47343.0,All There Is,4.0,2.79
2830,47344.0,One for My Baby,3.46,3.58
2830,47345.0,"Man and Boy (Harry Silver, #1)",3.5700000000000003,3.62
2830,47348.0,"Man and Wife (Harry Silver, #2)",3.48,4.38
2831,47352.0,Lady Dragon,3.28,1.13
2831,47353.0,"The Asian Mystique: Dragon Ladies, Geisha Girls, and Our Fantasies of the Exotic Orient",3.44,3.24
2831,47357.0,Sisters: The Story of Olivia De Havilland and Joan Fontaine,3.26,2.78
2831,47358.0,Olivia's Sister,3.81,2.51
2831,47359.0,Sisters Touching and Agreeing,0.0,4.81
2831,47360.0,I Love You This Much,0.0,2.42
2831,47361.0,Thank You,0.0,2.66
2831,47362.0,Love Is . . . Let Me Think!,2.5,3.2
2831,47363.0,Ima & the Great Texas Ostrich Race,3.9,3.55
2831,47364.0,"Dumb Like Me, Olivia Potts",3.67,2.17
2832,47366.0,New Flatness: Surface Tension in Architecture,4.67,2.33
2832,47367.0,Surface Tension,4.5,4.71
2832,47368.0,Katharina Bosse: Surface Tension,0.0,1.69
2832,47373.0,"Surface Tension: Love, Sex, and Politics Between Lesbians and Straight Women",3.54,2.26
2832,47374.0,Daughters of Decadence: Women Writers of the Fin-de-Siècle,3.81,4.99
2832,47375.0,Four Gothic Novels: The Castle of Otranto; Vathek; The Monk; Frankenstein,3.96,2.57
2832,47376.0,Three Gothic Novels : The Castle of Otranto ~ Vathek ~ Frankenstein,3.71,3.96
2832,47379.0,Alfred C. Kinsey: A Life,3.84,2.3
2832,47381.0,Kinsey Photographer,4.75,2.07
2832,47382.0,Cost Accounting: Foundations & Evolutions,3.79,1.43
2833,47385.0,As Long As There Are Mountains,3.75,4.35
2833,47386.0,The Fiddler of the Northern Lights,4.07,1.99
2833,47387.0,Topology of Surfaces,4.0,2.46
2833,47388.0,Kinsey Photographer: The Locomotive Portraits,4.5,4.53
2833,47393.0,The Castle of Otranto: A Gothic Story,3.18,4.88
2833,47400.0,Jigs & Reels,3.5,2.31
2833,47401.0,"Chocolat (Chocolat, #1)",3.96,4.02
2833,47404.0,"Three Gothic Novels: The Castle of Otranto, Vathek, The Vampyre, and a Fragment of a Novel",3.74,3.46
2833,47406.0,Particulate,0.0,3.84
2833,47407.0,Cinque quarti d'arancia,3.85,4.29
2834,47411.0,Child Abuse and Neglect: The School's Response,3.0,3.58
2834,47412.0,Child Abuse and Neglect: Multidisciplinary Approaches,5.0,4.83
2834,47413.0,"Elder Abuse and Neglect: Causes, Diagnosis, and Interventional Strategies",0.0,2.08
2834,47414.0,Effective Interventions for Child Abuse and Neglect: An Evidence-Based Approach to Planning and Evaluating Interventions,0.0,2.37
2834,47415.0,"Theories of Child Abuse and Neglect: Differential Perspectives, Summaries, and Evaluations",4.0,4.67
2834,47416.0,Legal Issues in Child Abuse and Neglect Practice,2.6,1.66
2834,47419.0,A Clergy Guide to Child Abuse and Neglect,3.75,2.44
2834,47424.0,Chocolat,3.96,2.21
2834,47431.0,Concise Rules Of APA Style,3.86,1.94
2834,47432.0,Pocket Guide to APA Style,3.93,4.11
2835,47433.0,Mastering APA Style: Student's Workbook and Training Guide,3.91,2.65
2835,47435.0,APA Dictionary of Psychology,4.32,2.43
2835,47437.0,The World's Easiest Guide to Using the APA: A User-Friendly Manual for Formatting Research Papers According to the American Psychological Association Style Guide,4.0,3.61
2835,47438.0,Mastering APA Style: Instructor's Resource Guide,4.4,1.9
2835,47443.0,Style Manual for Communication Studies - Updated Printing with 2002 APA Guidelines,5.0,3.53
2835,47446.0,Writing with Style: APA Style for Social Work,3.65,4.07
2835,47448.0,A Guide to MLA Documentation: With an Appendix on APA Style,3.9,1.11
2835,47451.0,The Essentials of English: A Writer's Handbook (with APA Style),4.42,1.01
2835,47452.0,Writing the Research Paper: A Handbook with Both the MLA and APA Documentation Styles,3.4,3.55
2835,47456.0,Manual de Estilo de Publicaciones de La American Psychological Association: Guia de Entrenamiento Para El Estudiante,3.91,2.56
2836,47457.0,Manual De Estilo De Publicaciones De La American Psychological Association,0.0,1.76
2836,47458.0,Getting in: A Step-By-Step Plan for Gaining Admission to Graduate School in Psychology,3.77,3.31
2836,47459.0,A Guide to the 2002 Revision of the American Psychological Association's Ethics Code,5.0,2.82
2836,47461.0,My Dirty Thirties: Male/Female/Male,2.44,1.13
2836,47462.0,Erotic Book: Erotica Secrets of Sexy Female Bodies for Men and Women,4.6,1.99
2836,47463.0,The Female Body in Western Culture: Contemporary Perspectives,3.54,4.16
2836,47465.0,Spike Trap: A Novel of Female Submission,2.86,3.57
2836,47466.0,Female Dominance: Rituals And Practices,3.85,4.78
2836,47469.0,"Sex, Blood and Rock 'n' Roll",3.0,2.31
2836,47470.0,Female Submission: The Journals of Madelaine,3.5,4.91
2837,47473.0,Awakening with the Enemy: The Origin and End of Male/Female Conflict,5.0,3.0
2837,47474.0,Female Submission: The Journal of Madelaine,3.5,2.52
2837,47475.0,The Man Who Tasted Shapes,3.87,3.44
2837,47476.0,Man Who Tasted Shapes: A Bizarre Med. Mystery Offers REV. Insight Into Emotions &,3.87,2.59
2837,47479.0,Girls in Pearls,4.33,2.04
2837,47480.0,Put on Your Pearls Girls,4.07,2.63
2837,47481.0,Samantha and the Missing Pearls,3.83,4.64
2837,47483.0,"Pearls, Girls and Monty Bodkin",3.95,4.13
2837,47486.0,Erotic Interludes,3.51,3.24
2837,47487.0,"Stolen Moments (Erotic Interludes, #2)",3.96,1.45
2838,47488.0,Erotic Interludes: Tales Told by Women,3.51,2.54
2838,47489.0,"Road Games (Erotic Interludes, #5)",4.04,4.82
2838,47490.0,"Lessons in Love (Erotic Interludes, #3)",4.06,1.16
2838,47491.0,"Change of Pace (Erotic Interludes, #1)",3.92,2.65
2838,47492.0,"Extreme Passions (Erotic Interludes, #4)",4.05,1.73
2838,47493.0,Different Seasons (featuring Apt Pupil),4.35,2.51
2838,47496.0,Why Do We Have Different Seasons?,3.0,4.5
2838,47498.0,Crime and Punishment: Murder as Philosophic Experiment,3.0,2.14
2838,47499.0,Crime and Punishment: A Mind to Murder,4.67,1.37
2838,47503.0,Different Seasons: Biological Aging Among The Mennonites Of The Midwestern United States,0.0,4.64
2839,47506.0,Serial Murder,3.89,2.8
2839,47507.0,"Children, Violence & Murder",4.67,2.15
2839,47509.0,Stopping for a Spell: Three Fantasies,3.56,3.46
2839,47510.0,The Tough Guide to Fantasyland,3.95,3.22
2839,47511.0,Believing is Seeing,3.79,1.58
2839,47512.0,A Tale of Time City,3.86,1.75
2839,47513.0,Wilkins’ Tooth,3.59,2.25
2839,47514.0,Mixed Magics: Four Tales of Chrestomanci,3.84,4.11
2839,47516.0,The Ogre Downstairs,3.87,3.68
2839,47517.0,Eight Days of Luke,3.89,2.61
2840,47520.0,"Castle in the Air (Howl's Moving Castle, #2)",3.91,3.96
2840,47521.0,Archer's Goon,4.07,2.95
